transaction_id,date,hour,time_slot,city,persona,is_weekend,temp_f,cpi,category,product_name,size,base_price,customizations,n_customizations,upcharge,total_price,calories,sugar_g,caffeine_mg
TXN-000138,2024-04-07,8,morning_rush,Chicago,morning_commuter,1,44.5,313.2,Classic Espresso Drinks,Caffè Mocha (Without Whipped Cream),Venti,4.69,none,0,0.0,5.54,280,44,180.0
TXN-000139,2024-12-22,13,lunch,Seattle,morning_commuter,1,45.6,319.0,Tazo® Tea Drinks,Tazo® Chai Tea Latte,Venti,4.17,none,0,0.0,5.02,260,54,120.0
TXN-000140,2025-06-10,7,morning_rush,Los Angeles,afternoon_treat,0,68.5,322.2,Classic Espresso Drinks,Vanilla Latte (Or Other Flavoured Latte),Tall,4.1,Extra Shot,1,0.8,5.96,150,27,75.0
TXN-000141,2025-06-21,13,lunch,Los Angeles,afternoon_treat,1,68.6,322.2,Signature Espresso Drinks,White Chocolate Mocha (Without Whipped Cream),Tall,4.59,none,0,0.0,5.58,270,45,75.0
TXN-000142,2024-08-27,7,morning_rush,New York,afternoon_treat,0,74.0,314.7,Tazo® Tea Drinks,Tazo® Full-Leaf Red Tea Latte (Vanilla Rooibos),Venti,4.18,Whipped Cream,1,0.0,4.97,190,39,0.0
TXN-000143,2025-07-27,10,late_morning,Chicago,health_conscious,1,78.1,323.3,Coffee,Brewed Coffee,Tall,2.18,none,0,0.0,2.66,4,0,260.0
TXN-000144,2024-11-28,6,early_morning,Los Angeles,morning_commuter,0,61.1,317.6,Signature Espresso Drinks,Caramel Macchiato,Tall,4.84,none,0,0.0,5.8,140,24,75.0
TXN-000145,2025-02-02,8,morning_rush,New York,afternoon_treat,1,23.9,319.8,Coffee,Brewed Coffee,Grande,2.55,none,0,0.0,3.08,5,0,330.0
TXN-000146,2024-08-07,8,morning_rush,Seattle,morning_commuter,0,66.4,314.7,Classic Espresso Drinks,Espresso,Grande,4.12,none,0,0.0,4.89,5,0,75.0
TXN-000147,2024-10-17,12,lunch,New York,weekend_explorer,0,49.0,316.5,Classic Espresso Drinks,Cappuccino,Tall,3.98,Extra Shot|Vanilla Syrup|Oat Milk|Whipped Cream|Mocha Sauce,5,2.7,7.98,60,8,75.0
TXN-000148,2025-01-02,20,evening,Chicago,afternoon_treat,0,27.6,319.7,Frappuccino® Blended Coffee,Caramel (Without Whipped Cream),Tall,4.28,Extra Shot|Whipped Cream,2,0.8,6.13,180,41,70.0
TXN-000149,2024-11-09,19,evening,Seattle,afternoon_treat,1,49.8,317.6,Classic Espresso Drinks,Caffè Latte,Tall,3.94,none,0,0.0,4.72,100,14,75.0
TXN-000150,2024-09-16,15,afternoon,Houston,afternoon_treat,0,81.0,315.6,Frappuccino® Blended Crème,Strawberries & Crème (Without Whipped Cream),Venti,5.54,Whipped Cream,1,0.0,6.6,310,69,0.0
TXN-000151,2024-09-30,13,lunch,New York,afternoon_treat,0,64.6,315.6,Frappuccino® Blended Coffee,Java Chip (Without Whipped Cream),Grande,5.53,Extra Shot,1,0.8,7.54,240,44,75.0
TXN-000152,2024-11-19,8,morning_rush,Los Angeles,health_conscious,0,56.5,317.6,Frappuccino® Blended Crème,Vanilla Bean (Without Whipped Cream),Grande,5.08,none,0,0.0,6.09,200,38,0.0
TXN-000153,2024-10-20,11,late_morning,Chicago,weekend_explorer,1,60.6,316.5,Classic Espresso Drinks,Caffè Latte,Grande,4.21,none,0,0.0,5.03,100,9,75.0
TXN-000154,2026-02-25,6,early_morning,Los Angeles,morning_commuter,0,63.5,327.5,Frappuccino® Light Blended Coffee,Caramel,Venti,5.39,Vanilla Syrup,1,0.6,7.4,200,43,120.0
TXN-000155,2025-08-04,16,afternoon,Chicago,student,0,71.9,324.2,Classic Espresso Drinks,Caffè Mocha (Without Whipped Cream),Venti,4.69,Extra Shot|Caramel Drizzle,2,1.4,7.45,280,44,180.0
TXN-000156,2025-11-08,12,lunch,Seattle,weekend_explorer,1,47.6,326.0,Smoothies,Banana Chocolate Smoothie,Grande,5.24,Mocha Sauce,1,0.6,7.19,280,34,
TXN-000157,2024-10-05,7,morning_rush,Seattle,morning_commuter,1,55.4,316.5,Tazo® Tea Drinks,Tazo® Tea,Grande,3.73,none,0,0.0,4.46,0,0,
TXN-000158,2025-09-18,11,late_morning,Los Angeles,weekend_explorer,0,73.9,,Coffee,Brewed Coffee,Tall,2.18,none,0,0.0,,4,0,260.0
TXN-000159,2024-07-22,9,morning_rush,Chicago,morning_commuter,0,71.3,314.1,Frappuccino® Blended Crème,Vanilla Bean (Without Whipped Cream),Grande,5.08,Extra Shot,1,0.8,6.97,200,38,0.0
TXN-000160,2024-08-15,8,morning_rush,Houston,morning_commuter,0,84.5,314.7,Coffee,Brewed Coffee,Short,2.03,none,0,0.0,2.41,3,0,175.0
TXN-000161,2025-10-15,9,morning_rush,Houston,morning_commuter,0,76.8,325.1,Coffee,Brewed Coffee,Grande,2.55,none,0,0.0,3.13,5,0,330.0
TXN-000162,2024-12-17,9,morning_rush,Seattle,health_conscious,0,43.3,319.0,Signature Espresso Drinks,White Chocolate Mocha (Without Whipped Cream),Tall,4.59,none,0,0.0,5.53,270,45,75.0
TXN-000163,2024-09-29,7,morning_rush,New York,morning_commuter,1,63.0,315.6,Shaken Iced Beverages,Iced Brewed Coffee (With Classic Syrup),Tall,4.05,none,0,0.0,4.82,60,15,120.0
TXN-000164,2024-10-22,12,lunch,New York,morning_commuter,0,66.0,316.5,Classic Espresso Drinks,Espresso,Grande,4.12,none,0,0.0,4.92,5,0,75.0
TXN-000165,2025-09-01,9,morning_rush,New York,morning_commuter,0,70.8,324.2,Shaken Iced Beverages,Iced Brewed Coffee (With Milk & Classic Syrup),Venti,4.77,none,0,0.0,5.84,160,36,125.0
TXN-000166,2025-01-30,12,lunch,Chicago,weekend_explorer,0,36.7,319.7,Classic Espresso Drinks,Caffè Latte,Venti,4.39,Extra Shot,1,0.8,6.26,170,23,150.0
TXN-000167,2025-05-28,8,morning_rush,Seattle,health_conscious,0,66.8,321.4,Frappuccino® Blended Crème,Strawberries & Crème (Without Whipped Cream),Tall,4.56,none,0,0.0,5.53,170,38,0.0
TXN-000168,2024-05-27,12,lunch,Los Angeles,afternoon_treat,0,62.4,313.0,Frappuccino® Blended Coffee,Mocha (Without Whipped Cream),Venti,5.31,none,0,0.0,6.27,340,76,140.0
TXN-000169,2024-06-07,7,morning_rush,Seattle,health_conscious,0,58.7,313.6,Tazo® Tea Drinks,Tazo® Chai Tea Latte,Grande,3.78,none,0,0.0,4.47,120,21,50.0
TXN-000170,2026-02-09,5,early_morning,Houston,student,0,66.5,327.5,Classic Espresso Drinks,Caffè Mocha (Without Whipped Cream),Grande,4.3,Whipped Cream,1,0.0,5.31,130,17,85.0
TXN-000171,2024-12-24,11,late_morning,Los Angeles,morning_commuter,0,55.7,319.0,Classic Espresso Drinks,Caffè Mocha (Without Whipped Cream),Tall,3.61,none,0,0.0,4.35,170,27,95.0
TXN-000172,2025-01-08,7,morning_rush,New York,weekend_explorer,0,24.3,319.7,Classic Espresso Drinks,Caffè Mocha (Without Whipped Cream),Venti,4.69,none,0,0.0,5.66,280,44,180.0
TXN-000173,2025-12-04,7,morning_rush,Chicago,health_conscious,0,14.3,326.6,Frappuccino® Blended Coffee,Caramel (Without Whipped Cream),Venti,5.3,none,0,0.0,6.53,330,77,130.0
TXN-000174,2025-09-19,11,late_morning,New York,morning_commuter,0,72.6,,Classic Espresso Drinks,Cappuccino,Grande,4.14,none,0,0.0,,80,7,75.0
TXN-000175,2025-04-07,7,morning_rush,Houston,morning_commuter,0,54.2,320.6,Coffee,Brewed Coffee,Grande,2.55,none,0,0.0,3.09,5,0,330.0
TXN-000176,2026-02-04,13,lunch,New York,afternoon_treat,0,23.1,327.5,Frappuccino® Blended Coffee,Mocha (Without Whipped Cream),Grande,5.08,none,0,0.0,6.28,200,40,70.0
TXN-000177,2025-12-11,13,lunch,Chicago,weekend_explorer,0,24.6,326.6,Frappuccino® Blended Coffee,Coffee,Grande,4.79,Whipped Cream|Mocha Sauce,2,0.6,6.64,180,36,70.0
TXN-000178,2025-06-16,9,morning_rush,Los Angeles,afternoon_treat,0,75.2,322.2,Frappuccino® Blended Coffee,Mocha (Without Whipped Cream),Venti,5.31,none,0,0.0,6.46,340,76,140.0
TXN-000179,2025-05-06,15,afternoon,Seattle,student,0,60.0,321.4,Frappuccino® Blended Coffee,Java Chip (Without Whipped Cream),Tall,4.53,Whipped Cream,1,0.0,5.5,220,44,75.0
TXN-000180,2025-08-20,8,morning_rush,Chicago,morning_commuter,0,70.5,324.2,Smoothies,Banana Chocolate Smoothie,Grande,5.24,none,0,0.0,6.41,280,34,
TXN-000181,2025-05-31,18,evening,Los Angeles,weekend_explorer,1,73.9,321.4,Frappuccino® Blended Coffee,Mocha (Without Whipped Cream),Venti,5.31,Vanilla Syrup|Whipped Cream|Cold Foam,3,1.6,8.38,340,76,140.0
TXN-000182,2025-04-11,7,morning_rush,New York,weekend_explorer,0,42.5,320.6,Coffee,Brewed Coffee,Tall,2.18,none,0,0.0,2.64,4,0,260.0
TXN-000183,2025-08-27,12,lunch,Los Angeles,health_conscious,0,75.9,324.2,Tazo® Tea Drinks,Tazo® Full-Leaf Tea Latte,Venti,3.94,none,0,0.0,4.82,190,39,
TXN-000184,2026-02-13,16,afternoon,New York,morning_commuter,0,24.8,327.5,Frappuccino® Blended Crème,Vanilla Bean (Without Whipped Cream),Grande,5.08,none,0,0.0,6.28,200,38,0.0
TXN-000185,2025-06-05,12,lunch,New York,weekend_explorer,0,81.3,322.2,Tazo® Tea Drinks,Tazo® Full-Leaf Red Tea Latte (Vanilla Rooibos),Grande,3.78,none,0,0.0,4.6,90,15,0.0
TXN-000186,2025-10-31,12,lunch,Los Angeles,weekend_explorer,0,66.6,325.1,Smoothies,Banana Chocolate Smoothie,Grande,5.24,none,0,0.0,6.43,280,34,
TXN-000187,2025-10-25,6,early_morning,Chicago,morning_commuter,1,46.2,325.1,Coffee,Brewed Coffee,Grande,2.55,none,0,0.0,3.13,5,0,330.0
TXN-000188,2024-08-20,7,morning_rush,Los Angeles,morning_commuter,0,79.4,314.7,Signature Espresso Drinks,Hot Chocolate (Without Whipped Cream),Grande,5.2,none,0,0.0,6.18,150,22,10.0
TXN-000189,2025-05-09,14,afternoon,New York,afternoon_treat,0,57.7,321.4,Classic Espresso Drinks,Caffè Mocha (Without Whipped Cream),Grande,4.3,Cold Foam,1,1.0,6.43,130,17,85.0
TXN-000190,2025-08-07,7,morning_rush,Houston,morning_commuter,0,84.7,324.2,Coffee,Brewed Coffee,Venti,2.92,none,0,0.0,3.57,5,0,410.0
TXN-000191,2024-07-18,16,afternoon,Los Angeles,afternoon_treat,0,73.7,314.1,Shaken Iced Beverages,Shaken Iced Tazo® Tea (With Classic Syrup),Venti,4.86,Caramel Drizzle,1,0.6,6.47,120,31,
TXN-000192,2025-05-25,7,morning_rush,Chicago,morning_commuter,1,53.6,321.4,Classic Espresso Drinks,Caffè Latte,Grande,4.21,none,0,0.0,5.11,100,9,75.0
TXN-000193,2024-07-14,13,lunch,Los Angeles,weekend_explorer,1,72.8,314.1,Frappuccino® Blended Coffee,Java Chip (Without Whipped Cream),Grande,5.53,none,0,0.0,6.55,240,44,75.0
TXN-000194,2024-06-23,12,lunch,Los Angeles,weekend_explorer,1,76.0,313.6,Signature Espresso Drinks,Caramel Macchiato,Short,3.95,Oat Milk|Whipped Cream,2,0.7,5.5,100,15,75.0
TXN-000195,2025-01-04,9,morning_rush,Seattle,morning_commuter,1,43.3,319.7,Coffee,Brewed Coffee,Grande,2.55,none,0,0.0,3.08,5,0,330.0
TXN-000196,2025-03-26,8,morning_rush,Seattle,morning_commuter,0,55.9,320.3,Frappuccino® Blended Coffee,Caramel (Without Whipped Cream),Grande,5.0,Vanilla Syrup|Mocha Sauce,2,1.2,7.49,200,41,70.0
TXN-000197,2025-05-24,7,morning_rush,Chicago,morning_commuter,1,51.8,321.4,Classic Espresso Drinks,Cappuccino,Tall,3.98,none,0,0.0,4.83,60,8,75.0
TXN-000198,2025-06-14,10,late_morning,Houston,health_conscious,1,79.8,322.2,Smoothies,Banana Chocolate Smoothie,Grande,5.24,none,0,0.0,6.37,280,34,
TXN-000199,2025-10-09,6,early_morning,Chicago,morning_commuter,0,54.7,325.1,Coffee,Brewed Coffee,Grande,2.55,Vanilla Syrup,1,0.6,3.86,5,0,330.0
TXN-000200,2024-10-18,20,evening,Houston,morning_commuter,0,67.0,316.5,Classic Espresso Drinks,Skinny Latte (Any Flavour),Venti,4.65,none,0,0.0,5.55,160,21,150.0
TXN-000201,2025-08-02,16,afternoon,Los Angeles,student,1,72.0,324.2,Frappuccino® Light Blended Coffee,Mocha,Venti,5.33,none,0,0.0,6.52,210,42,130.0
TXN-000202,2025-08-10,10,late_morning,Los Angeles,weekend_explorer,1,73.0,324.2,Tazo® Tea Drinks,Tazo® Green Tea Latte,Tall,3.24,none,0,0.0,3.96,210,41,55.0
TXN-000203,2026-01-24,13,lunch,Los Angeles,afternoon_treat,1,57.0,327.5,Frappuccino® Blended Crème,Strawberries & Crème (Without Whipped Cream),Venti,5.54,Whipped Cream,1,0.0,6.85,310,69,0.0
TXN-000204,2025-08-30,15,afternoon,Seattle,afternoon_treat,1,64.7,324.2,Classic Espresso Drinks,Vanilla Latte (Or Other Flavoured Latte),Venti,4.38,none,0,0.0,5.36,250,45,150.0
TXN-000205,2025-08-12,18,evening,Los Angeles,weekend_explorer,0,74.6,324.2,Signature Espresso Drinks,Hot Chocolate (Without Whipped Cream),Tall,4.71,none,0,0.0,5.76,190,32,20.0
TXN-000206,2024-09-10,12,lunch,New York,morning_commuter,0,67.2,315.6,Tazo® Tea Drinks,Tazo® Chai Tea Latte,Grande,3.78,Vanilla Syrup,1,0.6,5.22,120,21,50.0
TXN-000207,2026-02-12,10,late_morning,Seattle,health_conscious,0,42.1,327.5,Coffee,Brewed Coffee,Tall,2.18,Vanilla Syrup|Cold Foam,2,1.6,4.67,4,0,260.0
TXN-000208,2024-06-04,7,morning_rush,Chicago,health_conscious,0,73.8,313.6,Frappuccino® Blended Coffee,Java Chip (Without Whipped Cream),Grande,5.53,none,0,0.0,6.54,240,44,75.0
TXN-000209,2026-02-05,8,morning_rush,Seattle,morning_commuter,0,45.8,327.5,Classic Espresso Drinks,Caffè Mocha (Without Whipped Cream),Grande,4.3,Vanilla Syrup|Whipped Cream,2,0.6,6.06,130,17,85.0
TXN-000210,2025-09-10,13,lunch,Los Angeles,morning_commuter,0,72.1,,Frappuccino® Blended Coffee,Coffee,Tall,4.33,none,0,0.0,,160,36,0.0
TXN-000211,2024-07-20,10,late_morning,New York,weekend_explorer,1,75.5,314.1,Shaken Iced Beverages,Iced Brewed Coffee (With Milk & Classic Syrup),Venti,4.77,none,0,0.0,5.65,160,36,125.0
TXN-000212,2024-05-01,8,morning_rush,Seattle,health_conscious,0,48.0,313.2,Frappuccino® Blended Crème,Strawberries & Crème (Without Whipped Cream),Grande,4.84,none,0,0.0,5.72,190,37,0.0
TXN-000213,2024-09-25,15,afternoon,Seattle,weekend_explorer,0,60.6,315.6,Tazo® Tea Drinks,Tazo® Chai Tea Latte,Venti,4.17,none,0,0.0,4.97,260,54,120.0
TXN-000214,2025-06-15,8,morning_rush,New York,student,1,62.5,322.2,Frappuccino® Blended Coffee,Coffee,Venti,5.43,Oat Milk,1,0.7,7.45,310,69,95.0
TXN-000215,2025-06-02,16,afternoon,Los Angeles,weekend_explorer,0,68.3,322.2,Shaken Iced Beverages,Iced Brewed Coffee (With Milk & Classic Syrup),Venti,4.77,Mocha Sauce,1,0.6,6.53,160,36,125.0
TXN-000216,2024-11-21,14,afternoon,Los Angeles,weekend_explorer,0,61.3,317.6,Frappuccino® Blended Coffee,Java Chip (Without Whipped Cream),Grande,5.53,none,0,0.0,6.63,240,44,75.0
TXN-000217,2025-08-09,9,morning_rush,New York,health_conscious,1,73.9,324.2,Frappuccino® Blended Coffee,Mocha (Without Whipped Cream),Venti,5.31,none,0,0.0,6.5,340,76,140.0
TXN-000218,2025-09-10,15,afternoon,Chicago,weekend_explorer,0,69.6,,Classic Espresso Drinks,Caffè Americano,Grande,4.23,Extra Shot,1,0.8,,15,0,225.0
TXN-000219,2025-06-12,5,early_morning,Los Angeles,morning_commuter,0,69.2,322.2,Classic Espresso Drinks,Caffè Latte,Tall,3.94,Vanilla Syrup|Whipped Cream,2,0.6,5.52,100,14,75.0
TXN-000220,2025-04-22,7,morning_rush,Chicago,health_conscious,0,55.1,320.6,Signature Espresso Drinks,Caramel Apple Spice (Without Whipped Cream),Grande,4.94,none,0,0.0,5.98,280,65,0.0
TXN-000221,2024-07-28,13,lunch,Seattle,weekend_explorer,1,65.8,314.1,Frappuccino® Light Blended Coffee,Caramel,Tall,4.03,none,0,0.0,4.78,100,23,65.0
TXN-000222,2025-12-29,10,late_morning,Los Angeles,health_conscious,0,54.6,326.6,Smoothies,Strawberry Banana Smoothie,Grande,5.21,none,0,0.0,6.42,290,41,0.0
TXN-000223,2024-11-11,9,morning_rush,Los Angeles,morning_commuter,0,57.2,317.6,Classic Espresso Drinks,Caffè Latte,Grande,4.21,Oat Milk,1,0.7,5.89,100,9,75.0
TXN-000224,2025-11-29,13,lunch,Los Angeles,weekend_explorer,1,58.5,326.0,Coffee,Brewed Coffee,Tall,2.18,none,0,0.0,2.68,4,0,260.0
TXN-000225,2025-05-17,15,afternoon,Los Angeles,weekend_explorer,1,62.3,321.4,Coffee,Brewed Coffee,Venti,2.92,Extra Shot|Vanilla Syrup|Caramel Drizzle,3,2.0,5.97,5,0,410.0
TXN-000226,2024-04-15,18,evening,Chicago,weekend_explorer,0,54.1,313.2,Coffee,Brewed Coffee,Grande,2.55,Vanilla Syrup|Mocha Sauce,2,1.2,4.43,5,0,330.0
TXN-000227,2025-02-25,11,late_morning,Seattle,weekend_explorer,0,48.0,319.8,Classic Espresso Drinks,Caffè Americano,Grande,4.23,none,0,0.0,5.11,15,0,225.0
TXN-000228,2024-09-01,14,afternoon,New York,weekend_explorer,1,75.7,314.7,Shaken Iced Beverages,Shaken Iced Tazo® Tea Lemonade (With Classic Syrup),Grande,4.32,none,0,0.0,5.13,130,33,
TXN-000229,2024-12-03,16,afternoon,Chicago,weekend_explorer,0,23.6,319.0,Classic Espresso Drinks,Vanilla Latte (Or Other Flavoured Latte),Venti,4.38,none,0,0.0,5.27,250,45,150.0
TXN-000230,2024-07-02,5,early_morning,Chicago,morning_commuter,0,72.0,314.1,Coffee,Brewed Coffee,Venti,2.92,none,0,0.0,3.46,5,0,410.0
TXN-000231,2026-01-13,9,morning_rush,New York,weekend_explorer,0,36.8,327.5,Shaken Iced Beverages,Shaken Iced Tazo® Tea Lemonade (With Classic Syrup),Tall,3.89,none,0,0.0,4.81,100,24,
TXN-000232,2025-05-09,16,afternoon,Seattle,weekend_explorer,0,56.0,321.4,Coffee,Brewed Coffee,Venti,2.92,Cold Foam,1,1.0,4.76,5,0,410.0
TXN-000233,2025-02-09,5,early_morning,New York,morning_commuter,1,31.8,319.8,Classic Espresso Drinks,Caffè Americano,Tall,3.85,none,0,0.0,4.65,10,0,150.0
TXN-000234,2024-12-12,8,morning_rush,Chicago,health_conscious,0,11.5,319.0,Frappuccino® Blended Crème,Strawberries & Crème (Without Whipped Cream),Grande,4.84,none,0,0.0,5.83,190,37,0.0
TXN-000235,2024-09-01,11,late_morning,Seattle,health_conscious,1,66.9,314.7,Frappuccino® Light Blended Coffee,Caramel,Tall,4.03,Caramel Drizzle,1,0.6,5.5,100,23,65.0
TXN-000236,2025-04-02,11,late_morning,Seattle,weekend_explorer,0,46.0,320.6,Frappuccino® Blended Coffee,Mocha (Without Whipped Cream),Venti,5.31,Vanilla Syrup,1,0.6,7.15,340,76,140.0
TXN-000237,2025-08-22,8,morning_rush,Chicago,health_conscious,0,71.9,324.2,Classic Espresso Drinks,Caffè Mocha (Without Whipped Cream),Short,3.25,Vanilla Syrup,1,0.6,4.71,110,17,85.0
TXN-000238,2025-03-09,16,afternoon,Los Angeles,weekend_explorer,1,55.8,320.3,Coffee,Brewed Coffee,Grande,2.55,none,0,0.0,3.08,5,0,330.0
TXN-000239,2025-10-03,13,lunch,New York,student,0,59.8,325.1,Frappuccino® Blended Coffee,Coffee,Grande,4.79,none,0,0.0,5.88,180,36,70.0
TXN-000240,2025-06-17,8,morning_rush,New York,health_conscious,0,66.2,322.2,Signature Espresso Drinks,White Chocolate Mocha (Without Whipped Cream),Venti,5.59,none,0,0.0,6.8,450,74,150.0
TXN-000241,2025-12-26,7,morning_rush,Seattle,morning_commuter,0,41.5,326.6,Classic Espresso Drinks,Skinny Latte (Any Flavour),Grande,4.18,Extra Shot|Vanilla Syrup|Whipped Cream,3,1.4,6.88,120,16,150.0
TXN-000242,2025-05-23,8,morning_rush,Seattle,morning_commuter,0,55.5,321.4,Tazo® Tea Drinks,Tazo® Chai Tea Latte,Grande,3.78,none,0,0.0,4.59,120,21,50.0
TXN-000243,2024-09-22,11,late_morning,Chicago,student,1,70.8,315.6,Classic Espresso Drinks,Cappuccino,Venti,4.77,Extra Shot|Caramel Drizzle,2,1.4,7.35,110,14,150.0
TXN-000244,2025-02-09,13,lunch,Los Angeles,weekend_explorer,1,54.1,319.8,Classic Espresso Drinks,Vanilla Latte (Or Other Flavoured Latte),Venti,4.38,none,0,0.0,5.29,250,45,150.0
TXN-000245,2025-09-07,16,afternoon,Houston,weekend_explorer,1,77.7,,Shaken Iced Beverages,Shaken Iced Tazo® Tea (With Classic Syrup),Grande,4.73,Oat Milk,1,0.7,,80,21,
TXN-000246,2025-11-16,7,morning_rush,Los Angeles,afternoon_treat,1,56.3,326.0,Frappuccino® Blended Coffee,Mocha (Without Whipped Cream),Grande,5.08,Whipped Cream,1,0.0,6.25,200,40,70.0
TXN-000247,2025-08-02,9,morning_rush,Los Angeles,afternoon_treat,1,72.0,324.2,Signature Espresso Drinks,Caramel Apple Spice (Without Whipped Cream),Venti,5.6,none,0,0.0,6.85,360,83,0.0
TXN-000248,2024-11-01,14,afternoon,New York,afternoon_treat,0,69.9,316.5,Coffee,Brewed Coffee,Venti,2.92,none,0,0.0,3.49,5,0,410.0
TXN-000249,2025-07-12,12,lunch,Chicago,afternoon_treat,1,77.4,323.3,Frappuccino® Blended Coffee,Caramel (Without Whipped Cream),Venti,5.3,Cold Foam,1,1.0,7.69,330,77,130.0
TXN-000250,2025-10-05,16,afternoon,New York,student,1,70.5,325.1,Tazo® Tea Drinks,Tazo® Full-Leaf Tea Latte,Venti,3.94,Cold Foam,1,1.0,6.06,190,39,
TXN-000251,2025-06-26,5,early_morning,Houston,morning_commuter,0,80.9,322.2,Classic Espresso Drinks,Skinny Latte (Any Flavour),Short,3.45,none,0,0.0,4.19,60,8,75.0
TXN-000252,2025-12-01,7,morning_rush,Chicago,morning_commuter,0,22.7,326.0,Signature Espresso Drinks,Caramel Macchiato,Grande,4.97,none,0,0.0,6.12,120,15,75.0
TXN-000253,2025-05-25,15,afternoon,Seattle,student,1,59.9,321.4,Smoothies,Banana Chocolate Smoothie,Grande,5.24,Extra Shot,1,0.8,7.33,280,34,
TXN-000254,2024-12-04,11,late_morning,New York,health_conscious,0,32.4,319.0,Frappuccino® Blended Coffee,Coffee,Tall,4.33,none,0,0.0,5.21,160,36,0.0
TXN-000255,2025-07-24,8,morning_rush,Houston,morning_commuter,0,87.1,323.3,Classic Espresso Drinks,Caffè Mocha (Without Whipped Cream),Grande,4.3,none,0,0.0,5.25,130,17,85.0
TXN-000256,2025-02-08,10,late_morning,Los Angeles,student,1,53.2,319.8,Frappuccino® Light Blended Coffee,Java Chip,Venti,5.12,none,0,0.0,6.18,290,52,165.0
TXN-000257,2025-11-10,12,lunch,Seattle,afternoon_treat,0,54.4,326.0,Frappuccino® Blended Coffee,Caramel (Without Whipped Cream),Tall,4.28,none,0,0.0,5.27,180,41,70.0
TXN-000258,2025-10-20,16,afternoon,Seattle,afternoon_treat,0,52.2,325.1,Frappuccino® Blended Coffee,Mocha (Without Whipped Cream),Grande,5.08,Vanilla Syrup|Mocha Sauce,2,1.2,7.7,200,40,70.0
TXN-000259,2024-12-12,6,early_morning,Chicago,afternoon_treat,0,11.5,319.0,Classic Espresso Drinks,Cappuccino,Grande,4.14,Oat Milk,1,0.7,5.83,80,7,75.0
TXN-000260,2025-12-12,14,afternoon,Seattle,afternoon_treat,0,49.4,326.6,Coffee,Brewed Coffee,Grande,2.55,none,0,0.0,3.14,5,0,330.0
TXN-000261,2025-09-30,11,late_morning,Los Angeles,afternoon_treat,0,70.0,,Frappuccino® Light Blended Coffee,Coffee,Grande,4.68,none,0,0.0,,120,26,95.0
TXN-000262,2025-07-01,8,morning_rush,New York,student,0,81.0,322.2,Signature Espresso Drinks,White Chocolate Mocha (Without Whipped Cream),Tall,4.59,none,0,0.0,5.58,270,45,75.0
TXN-000263,2025-11-18,13,lunch,Seattle,student,0,45.5,326.0,Tazo® Tea Drinks,Tazo® Green Tea Latte,Tall,3.24,none,0,0.0,3.99,210,41,55.0
TXN-000264,2025-08-12,8,morning_rush,New York,afternoon_treat,0,80.3,324.2,Frappuccino® Blended Coffee,Caramel (Without Whipped Cream),Grande,5.0,none,0,0.0,6.12,200,41,70.0
TXN-000265,2025-07-25,14,afternoon,Los Angeles,student,0,69.6,323.3,Classic Espresso Drinks,Caffè Mocha (Without Whipped Cream),Tall,3.61,Extra Shot,1,0.8,5.38,170,27,95.0
TXN-000266,2024-04-17,16,afternoon,New York,afternoon_treat,0,51.2,313.2,Frappuccino® Blended Crème,Vanilla Bean (Without Whipped Cream),Grande,5.08,none,0,0.0,6.0,200,38,0.0
TXN-000267,2026-01-28,11,late_morning,Los Angeles,student,0,57.0,327.5,Frappuccino® Light Blended Coffee,Caramel,Grande,4.68,none,0,0.0,5.78,150,32,90.0
TXN-000268,2025-05-18,16,afternoon,New York,weekend_explorer,1,66.3,321.4,Classic Espresso Drinks,Vanilla Latte (Or Other Flavoured Latte),Tall,4.1,Caramel Drizzle,1,0.6,5.7,150,27,75.0
TXN-000269,2024-07-25,7,morning_rush,Los Angeles,morning_commuter,0,78.3,314.1,Smoothies,Banana Chocolate Smoothie,Grande,5.24,Vanilla Syrup,1,0.6,6.92,280,34,
TXN-000270,2024-07-31,11,late_morning,Chicago,weekend_explorer,0,79.3,314.1,Frappuccino® Blended Coffee,Caramel (Without Whipped Cream),Tall,4.28,none,0,0.0,5.07,180,41,70.0
